sample_id	Bin ID	Most abundant genome	Purity (bp)	Completeness (bp)	Bin size (bp)	True positives (bp)	True size of most abundant genome (bp)	Purity (seq)	Completeness (seq)	Bin size (seq)	True positives (seq)	True size of most abundant genome (seq)
gsa_pooled	565.fasta	166664.1	0.9962345664584874	0.8541346813014622	5690447	5669020	6637150	0.9840142095914742	0.7030456852791879	563	554	788
gsa_pooled	411.fasta	296045.0	0.9806479795760353	0.8508702501120807	5734440	5623467	6609077	0.7019867549668874	0.5326633165829145	151	106	199
gsa_pooled	327.fasta	172640.0	0.9973366160094284	0.8500752695399882	2726231	2718970	3198505	0.9166666666666666	0.7142857142857143	60	55	77
gsa_pooled	580.fasta	denovo6432.0	0.9926645296909629	0.8487423442906715	2628325	2609045	3074013	0.8421052631578947	0.8	76	64	80
gsa_pooled	760.fasta	10512.0	1.0	0.8479503008754008	1457613	1457613	1718984	1.0	0.25	1	1	4
gsa_pooled	357.fasta	denovo11206.0	0.9818312500812375	0.8479466463918749	2846591	2794872	3296047	0.9473684210526315	0.6818181818181818	190	180	264
gsa_pooled	423.fasta	1106006.0	0.9965184114395229	0.8474648693323262	3238177	3226903	3807713	0.9956331877729258	0.7136150234741784	458	456	639
gsa_pooled	121.fasta	denovo12924.0	0.9510573414719932	0.8458625877371652	3414649	3247527	3839308	0.6057692307692307	0.7159090909090909	104	63	88
gsa_pooled	501.fasta	263828.0	0.9854007155110773	0.8446479324486205	2490807	2454443	2905877	0.941304347826087	0.6550680786686838	460	433	661
gsa_pooled	691.fasta	827195.0	0.9545920671893801	0.8441398388583304	3161452	3017897	3575115	0.8311036789297659	0.6635514018691588	598	497	749
gsa_pooled	105.fasta	denovo516.0	0.9842371371978784	0.8428435799698621	2058319	2025874	2403618	0.9344262295081968	0.7339055793991416	183	171	233
gsa_pooled	717.fasta	261315.0	0.975196985793298	0.8408258390404886	2090633	2038779	2424734	0.9355932203389831	0.6216216216216216	590	552	888
gsa_pooled	707.fasta	339329.0	0.9958801304238122	0.8401193918990946	2453233	2443126	2908070	0.9766666666666667	0.5931174089068826	300	293	494
gsa_pooled	745.fasta	273954.1	0.9676510317939168	0.83680188821036	2525892	2444182	2920861	0.8725	0.6634980988593155	400	349	526
gsa_pooled	647.fasta	321902.0	0.9405410208117134	0.8345924815254189	3128863	2942824	3526061	0.7521367521367521	0.697029702970297	468	352	505
gsa_pooled	409.fasta	4442899.0	0.9914851115655675	0.8340427111391137	2674257	2651486	3179077	0.9315068493150684	0.7445255474452555	219	204	274
gsa_pooled	596.fasta	denovo13136.0	0.9544919249603063	0.829682627429275	2545746	2429894	2928703	0.7511737089201878	0.7881773399014779	213	160	203
gsa_pooled	615.fasta	denovo7590.0	0.9989751053758231	0.8292713392168354	3170082	3166833	3818814	0.996005326231691	0.6532751091703056	751	748	1145
gsa_pooled	355.fasta	330296.0	0.6099326450838699	0.8255611181417036	6779906	4135286	5009061	0.06896551724137931	0.49382716049382713	580	40	81
gsa_pooled	723.fasta	269546.0	0.9962715691407015	0.8251414170780542	4637876	4620584	5599748	0.9854014598540146	0.6880733944954128	685	675	981
gsa_pooled	349.fasta	denovo5065.0	0.8334067923958867	0.8237919028873512	1590455	1325496	1609018	0.6787479406919276	0.5643835616438356	607	412	730
gsa_pooled	594.fasta	denovo12305.0	0.9976611842460299	0.8220129178435205	2130993	2126009	2586345	0.9963302752293578	0.5934426229508196	545	543	915
gsa_pooled	610.fasta	837859.1	0.8489236164063839	0.8172133541761207	3167133	2688654	3290027	0.797752808988764	0.5910509885535901	712	568	961
gsa_pooled	714.fasta	denovo7302.0	1.0	0.8133508436528967	2168896	2168896	2666618	1.0	0.6419437340153452	251	251	391
gsa_pooled	730.fasta	denovo10393.1	0.7818261577606059	0.8109516618452115	2931543	2291957	2826256	0.4230769230769231	0.7064220183486238	182	77	109
gsa_pooled	674.fasta	331878.0	0.9906798859316713	0.8080502204206511	2367353	2345289	2902405	0.9742857142857143	0.5859106529209622	700	682	1164
gsa_pooled	481.fasta	270730.0	0.9279848916147545	0.8068891905615603	3272355	3036696	3763461	0.6862745098039216	0.660377358490566	357	245	371
gsa_pooled	684.fasta	262102.0	0.9653250299435351	0.8058777140272355	2805280	2708007	3360320	0.9315068493150684	0.5787234042553191	730	680	1175
gsa_pooled	314.fasta	110016.0	0.8192300661770217	0.8054304188423814	2855674	2339454	2904601	0.4844124700239808	0.6273291925465838	417	202	322
gsa_pooled	469.fasta	313069.0	0.5268392849406276	0.8052576410554235	4316229	2273959	2823890	0.4152223059532781	0.607497243660419	1327	551	907
gsa_pooled	489.fasta	denovo2819.1	0.7795747873644386	0.8037370430595824	3590533	2799089	3482593	0.574468085106383	0.6660341555977229	611	351	527
gsa_pooled	519.fasta	175529.1	0.9834050689364332	0.8025699234160985	5152718	5067209	6313729	0.9579390115667719	0.6511794138670479	951	911	1399
gsa_pooled	452.fasta	denovo3780.0	0.9209267639579776	0.7970800312259896	2810597	2588354	3247295	0.9112903225806451	0.31741573033707865	124	113	356
gsa_pooled	644.fasta	denovo10393.0	0.9261835584061459	0.7941093065902896	3413562	3161585	3981297	0.6808510638297872	0.5882352941176471	235	160	272
gsa_pooled	695.fasta	denovo2181.0	0.9791807045151613	0.7918199760331982	2376017	2326550	2938231	0.9214285714285714	0.6428571428571429	420	387	602
gsa_pooled	419.fasta	denovo5363.1	0.8514389536213124	0.7887789091420201	5576031	4747650	6018987	0.4782608695652174	0.6209677419354839	644	308	496
gsa_pooled	315.fasta	318503.1	0.8916108320693023	0.7874635159945713	2117564	1888043	2397626	0.8492063492063492	0.6176046176046176	504	428	693
gsa_pooled	380.fasta	305012.0	0.6688993055654308	0.7817971103588265	5977381	3998266	5114199	0.1844106463878327	0.6339869281045751	526	97	153
gsa_pooled	237.fasta	denovo1064.0	0.6494609190988324	0.7811607819125115	6340885	4118157	5271843	0.3317013463892289	0.4524207011686144	817	271	599
gsa_pooled	110.fasta	185483.0	1.0	0.7810703439208628	2575945	2575945	3297968	1.0	0.6144927536231884	424	424	690
gsa_pooled	433.fasta	denovo12370.0	0.7209513337956933	0.7785282073557849	2955850	2131024	2737247	0.003003003003003003	0.5	333	1	2
gsa_pooled	562.fasta	denovo7195.0	0.9734467225270651	0.7779286872667007	5394400	5251161	6750183	0.8947368421052632	0.5257731958762887	57	51	97
gsa_pooled	141.fasta	179464.1	0.9930308138926428	0.7769408223513528	1758168	1745915	2247166	0.93	0.6241610738255033	100	93	149
gsa_pooled	146.fasta	160140.1	0.7583651269346808	0.7745205888652926	4567743	3464017	4472466	0.5952380952380952	0.6540697674418605	756	450	688
gsa_pooled	396.fasta	316381.0	0.9988758077301533	0.7737499849156554	2760204	2757101	3563297	0.9682539682539683	0.5398230088495575	63	61	113
gsa_pooled	456.fasta	denovo6551.1	0.885672835435161	0.7728120039386137	2686868	2379686	3079256	0.6229508196721312	0.36363636363636365	122	76	209
gsa_pooled	747.fasta	denovo193.0	0.9986751871401881	0.7675932631435735	2169363	2166489	2822444	0.9940476190476191	0.626641651031895	336	334	533
gsa_pooled	251.fasta	187400.1	0.9737429846402873	0.7661447596129309	2034999	1981566	2586412	0.9483870967741935	0.6057692307692307	465	441	728
gsa_pooled	205.fasta	175706.0	0.9840254256172565	0.7592341142888336	1795040	1766365	2326509	0.8992805755395683	0.5868544600938967	139	125	213
gsa_pooled	546.fasta	denovo1457.0	0.9546204448970896	0.75792389561762	3848980	3674315	4847868	0.8913308913308914	0.6023102310231023	819	730	1212
gsa_pooled	685.fasta	661259.1	0.9979620955168127	0.7573214081659111	1480933	1477915	1951503	0.998165137614679	0.5027726432532348	545	544	1082
gsa_pooled	627.fasta	denovo2990.0	0.8212646842878121	0.7551055987644985	3464928	2845623	3768510	0.6171428571428571	0.6575342465753424	700	432	657
gsa_pooled	370.fasta	denovo5741.0	0.8346593799931051	0.7502495474953702	3303931	2757657	3675653	0.7582417582417582	0.5378020265003897	910	690	1283
gsa_pooled	206.fasta	denovo4382.1	0.909019174041298	0.7470209970628786	1898400	1725682	2310085	0.6568627450980392	0.6036036036036037	102	67	111
gsa_pooled	424.fasta	denovo1719.0	0.579113881291691	0.7453604545837256	6068758	3514502	4715171	0.03288201160541586	0.32075471698113206	517	17	53
gsa_pooled	608.fasta	denovo4573.0	0.9792473686585154	0.7450874736055825	2482384	2430868	3262527	0.9665924276169265	0.47613823368074604	898	868	1823
gsa_pooled	757.fasta	denovo5454.0	0.9994514464223344	0.7440616994879886	2353462	2352171	3161258	0.990909090909091	0.615819209039548	110	109	177
gsa_pooled	473.fasta	324985.0	0.9596968799921585	0.7429778624439176	3050409	2927468	3940182	0.9049429657794676	0.5552099533437014	789	714	1286
gsa_pooled	564.fasta	denovo3630.0	0.7501540351204072	0.7426422535902573	2501053	1876175	2526351	0.6053149606299213	0.5057565789473685	1016	615	1216
gsa_pooled	693.fasta	denovo5877.0	1.0	0.7421274960729582	3283506	3283506	4424450	1.0	0.6419400855920114	450	450	701
gsa_pooled	078.fasta	548775.0	0.9809980975737302	0.7412792107809072	2772775	2720087	3669450	0.9739292364990689	0.5798226164079823	537	523	902
gsa_pooled	513.fasta	272949.1	0.8463100341940548	0.735557157576928	3622852	3066056	4168345	0.8307692307692308	0.5714285714285714	130	108	189
gsa_pooled	534.fasta	327900.0	0.9890438724318711	0.7339482705624855	2399753	2373461	3233826	0.90625	0.42028985507246375	64	58	138
gsa_pooled	729.fasta	denovo9179.0	0.9541643408910431	0.7308699333034991	3416423	3259829	4460204	0.8071065989847716	0.6235294117647059	197	159	255
gsa_pooled	718.fasta	3377773.0	0.9954565324048033	0.7295726971121097	1196443	1191007	1632472	0.9873817034700315	0.7399527186761229	317	313	423
gsa_pooled	616.fasta	133719.1	0.9441497066533121	0.728432032811628	1577485	1489382	2044641	0.8096676737160121	0.6090909090909091	331	268	440
gsa_pooled	516.fasta	271185.0	0.8986227660343888	0.7275983634915674	2132027	1915888	2633167	0.8397435897435898	0.48073394495412847	936	786	1635
gsa_pooled	366.fasta	4444771.0	0.9836038615699624	0.7256926123520484	3624329	3564904	4912416	0.9467353951890034	0.5849256900212314	582	551	942
gsa_pooled	628.fasta	denovo1369.0	0.6115398124929008	0.7252209853041198	2861225	1749753	2412717	0.9365482233502538	0.5332369942196532	394	369	692
gsa_pooled	277.fasta	denovo5222.0	1.0	0.7245856046570852	1655952	1655952	2285378	1.0	0.5421412300683371	238	238	439
gsa_pooled	474.fasta	179927.0	0.9982118759199744	0.7240569110720081	2204545	2200603	3039268	0.9936908517350158	0.6104651162790697	317	315	516
gsa_pooled	566.fasta	320224.0	0.9961556614964301	0.7198434184611309	2002165	1994468	2770697	0.9889135254988913	0.5186046511627908	451	446	860
gsa_pooled	743.fasta	816702.0	1.0	0.7193032222340732	3486626	3486626	4847227	1.0	0.5579854208084825	842	842	1509
gsa_pooled	499.fasta	denovo9225.0	0.6103282975865191	0.7168922964645886	3415316	2084464	2907639	0.09533898305084745	0.4891304347826087	472	45	92
gsa_pooled	156.fasta	denovo4538.0	0.996771663396545	0.7133248862919386	4563031	4548300	6376197	0.9906928645294726	0.5284059569773856	967	958	1813
gsa_pooled	547.fasta	denovo7784.1	0.5248268168568448	0.7130809584632101	2649796	1390684	1950247	0.47596153846153844	0.44715447154471544	1040	495	1107
gsa_pooled	601.fasta	270448.1	0.9990276376749097	0.7112362884906953	2638934	2636368	3706740	0.9939024390243902	0.6392156862745098	164	163	255
gsa_pooled	403.fasta	denovo2333.0	0.9716011329269424	0.7067982824229428	4927767	4787824	6773961	0.8533333333333334	0.4866920152091255	150	128	263
gsa_pooled	592.fasta	268720.0	0.9895843281754928	0.7030991443031838	2303548	2279555	3242153	0.9495798319327731	0.5905923344947736	357	339	574
gsa_pooled	446.fasta	denovo663.0	0.5735199260076858	0.7011284179625716	2415386	1385272	1975775	0.5138306789606035	0.4251040221914008	1193	613	1442
gsa_pooled	061.fasta	denovo4860.0	0.9972747843030415	0.7002560000265773	2536313	2529401	3612109	0.9861878453038674	0.497907949790795	362	357	717
gsa_pooled	671.fasta	denovo6995.1	0.983160925628029	0.6977616369494565	2331779	2292514	3285526	0.9680729760547321	0.47456679709334826	877	849	1789
gsa_pooled	569.fasta	324894.0	0.9737533833268889	0.693557156196083	2100004	2044886	2948403	0.950186799501868	0.46838551258440764	803	763	1629
gsa_pooled	524.fasta	194950.0	0.9978384228631275	0.6898520199197538	3315172	3308006	4795240	0.9916666666666667	0.5330347144456887	480	476	893
gsa_pooled	676.fasta	denovo7933.0	0.9731589231911271	0.6763936899437826	2198496	2139486	3163078	0.8875598086124402	0.566412213740458	418	371	655
gsa_pooled	254.fasta	172640.1	0.5687047977421867	0.6753658268743529	7212997	4102066	6073843	0.03896103896103896	0.3409090909090909	770	30	88
gsa_pooled	405.fasta	denovo9569.0	0.5444653300919492	0.671567973526498	5205595	2834266	4220371	0.3233082706766917	0.5299295774647887	931	301	568
gsa_pooled	041.fasta	denovo8025.0	0.5186762486681847	0.6701566206514854	8723995	4524929	6752047	0.4528301886792453	0.5161290322580645	106	48	93
gsa_pooled	101.fasta	denovo3492.0	0.9920910739770423	0.6656537353268911	2431430	2412200	3623806	0.9883381924198251	0.4621676891615542	686	678	1467
gsa_pooled	648.fasta	denovo12065.1	0.9991664778997601	0.6583553356584682	4410201	4406525	6693232	0.9986363636363637	0.39260185847033596	2200	2197	5596
gsa_pooled	683.fasta	837859.0	0.9789013227068848	0.6533757230366959	1720487	1684187	2577670	0.972972972972973	0.4746450304259635	481	468	986
gsa_pooled	599.fasta	270984.0	0.9900296764275945	0.6482465540236845	1338773	1325425	2044631	0.9785867237687366	0.43523809523809526	467	457	1050
gsa_pooled	457.fasta	denovo5982.0	0.9931334565644938	0.6436959058263706	2300284	2284489	3549019	0.9847494553376906	0.4829059829059829	459	452	936
gsa_pooled	321.fasta	180731.0	0.6425571421590922	0.642429886241886	5320940	3419008	5321994	0.04084321475625823	0.6078431372549019	759	31	51
gsa_pooled	387.fasta	denovo10472.0	0.7894111157199731	0.6341090872034675	4209282	3322854	5240193	0.6273022751895991	0.46958637469586373	923	579	1233
gsa_pooled	528.fasta	1678333.0	0.8379624213708725	0.6216195917491484	2350751	1969841	3168885	0.8818181818181818	0.5418994413407822	110	97	179
gsa_pooled	381.fasta	175485.0	0.44378715059268853	0.6215836712310139	5026333	2230622	3588611	0.2374784110535406	0.4841549295774648	1158	275	568
gsa_pooled	759.fasta	denovo12532.0	1.0	0.6199278500873513	1065607	1065607	1718921	1.0	0.14285714285714285	1	1	7
gsa_pooled	713.fasta	782953.0	1.0	0.6179746519825383	3073293	3073293	4973170	1.0	0.3952446588559614	1147	1147	2902
gsa_pooled	527.fasta	272949.0	0.7637419118350174	0.6135065556284249	2760824	2108557	3436894	0.5285714285714286	0.4111111111111111	70	37	90
gsa_pooled	669.fasta	denovo2950.0	0.6474922450471189	0.6130603480856984	2342374	1516669	2473931	0.5364583333333334	0.5722222222222222	192	103	180
gsa_pooled	426.fasta	171322.0	0.6181180652787561	0.6077147449455512	2888995	1785740	2938451	0.275	0.4888888888888889	80	22	45
gsa_pooled	368.fasta	197696.0	0.7744385485649623	0.6077082704570586	2428438	1880676	3094702	0.7354651162790697	0.5337552742616034	344	253	474
gsa_pooled	417.fasta	denovo8441.0	0.6357474792023318	0.6057064502527991	2643806	1680793	2774930	0.5817524841915086	0.37203928365106875	1107	644	1731
gsa_pooled	129.fasta	180362.0	0.5048222627036681	0.6024330105171055	8903393	4494631	7460798	0.824	0.4916467780429594	250	206	419
gsa_pooled	313.fasta	3016478.0	0.9970497607807104	0.6008879780442523	2524880	2517431	4189518	0.987012987012987	0.5152542372881356	154	152	295
gsa_pooled	391.fasta	denovo8413.0	0.6765094666793995	0.5906422441061496	2387532	1615188	2734630	0.2235294117647059	0.5277777777777778	170	38	72
gsa_pooled	308.fasta	170328.1	0.9159865479341717	0.5882557097208114	2324104	2128848	3618916	0.9305711086226204	0.3831258644536653	893	831	2169
gsa_pooled	572.fasta	denovo10694.0	0.9761791659244304	0.5848804730322146	1515690	1479585	2529722	0.9603174603174603	0.43734939759036146	378	363	830
gsa_pooled	394.fasta	245324.0	0.9146264128854221	0.5811981140326115	1722008	1574994	2709909	0.9422850412249706	0.32	849	800	2500
gsa_pooled	754.fasta	1033413.0	0.6164990465550344	0.5781099532746411	3068347	1891633	3272099	0.12048192771084337	0.15873015873015872	83	10	63
gsa_pooled	490.fasta	denovo11386.0	0.9534450559480356	0.5732705125600988	1210677	1154314	2013559	0.9335664335664335	0.4327390599675851	286	267	617
gsa_pooled	418.fasta	denovo12977.0	0.9984985512953951	0.5682866946153202	1706352	1703790	2998117	0.9960159362549801	0.40816326530612246	502	500	1225
gsa_pooled	025.fasta	164664.0	0.781821110360325	0.5671584935127114	1527288	1194066	2105348	0.7380952380952381	0.3579676674364896	210	155	433
gsa_pooled	013.fasta	162668.0	0.8091121241434966	0.5646173947718962	1315961	1064760	1885808	0.58125	0.44285714285714284	160	93	210
gsa_pooled	663.fasta	521982.0	0.9895938834975369	0.5635042822375653	1989503	1968800	3493851	0.9800266311584553	0.37938144329896906	751	736	1940
gsa_pooled	217.fasta	264225.1	0.5171135225561656	0.5585182788012213	5653687	2923598	5234561	0.45714285714285713	0.41739130434782606	1155	528	1265
gsa_pooled	697.fasta	denovo265.0	0.9826852895400633	0.5545927325795589	1937832	1904279	3433653	0.9471947194719472	0.41654571843251087	303	287	689
gsa_pooled	479.fasta	262258.1	0.47263275121283715	0.551611354805084	4675607	2209845	4006163	0.3751507840772014	0.3091451292246521	1658	622	2012
gsa_pooled	504.fasta	denovo2533.0	0.5433431573386764	0.5506731118374462	3876898	2106486	3825293	0.42597187758478083	0.40015540015540013	1209	515	1287
gsa_pooled	694.fasta	denovo6472.0	0.5184458551340189	0.5502058063072529	4989522	2586797	4701508	0.4580584354382658	0.37298541826554105	1061	486	1303
gsa_pooled	748.fasta	334395.0	0.581235324341066	0.543488862700997	2707289	1573572	2895316	0.8387096774193549	0.4431818181818182	93	78	176
gsa_pooled	553.fasta	denovo2465.0	0.7148915607467891	0.5392674932399114	2340527	1673223	3102770	0.135	0.27835051546391754	200	27	97
gsa_pooled	230.fasta	denovo8798.0	0.6802718922585389	0.5389489119181025	4742761	3226367	5986406	0.6657477601654032	0.38001573564122737	1451	966	2542
gsa_pooled	140.fasta	304080.0	0.9209224007162486	0.5373397530114544	1994838	1837091	3418863	0.19444444444444445	0.08267716535433071	108	21	254
gsa_pooled	742.fasta	denovo10718.0	0.4572019550072068	0.5362553787895169	3851239	1760794	3283499	0.19491525423728814	0.4275092936802974	590	115	269
gsa_pooled	521.fasta	179513.0	0.6880924867415069	0.533812909787822	2520837	1734569	3249395	0.1048951048951049	0.16483516483516483	143	15	91
gsa_pooled	755.fasta	denovo159.0	0.42311315977838526	0.5308272764676312	3189499	1349519	2542294	0.11909871244635194	0.36633663366336633	932	111	303
gsa_pooled	758.fasta	denovo13345.0	0.9641034070556298	0.5272135436946127	1228891	1184778	2247245	0.926605504587156	0.38549618320610685	109	101	262
gsa_pooled	568.fasta	191616.0	0.536351797114281	0.5195243657830734	3103698	1664674	3204227	0.4238197424892704	0.3790786948176583	932	395	1042
gsa_pooled	340.fasta	269058.0	0.6478435849225535	0.5026548973799756	2233800	1447153	2879019	0.2474747474747475	0.4083333333333333	198	49	120
gsa_pooled	509.fasta	denovo5086.0	0.8456272298929286	0.497436007805326	1639933	1386772	2787840	0.7583212735166426	0.31815421979356406	691	524	1647
gsa_pooled	123.fasta	146564.1	0.9966063599798096	0.4954010303627731	1890006	1883592	3802156	0.8571428571428571	0.4444444444444444	14	12	27
gsa_pooled	126.fasta	denovo12694.0	0.4703369363275489	0.4842233032612135	3273111	1539465	3179246	0.4778699861687414	0.28997062526227446	1446	691	2383
gsa_pooled	220.fasta	denovo10471.0	0.4780010528355399	0.4681613114688023	1749561	836292	1786333	0.5294759825327511	0.2181736392262708	916	485	2223
gsa_pooled	746.fasta	denovo4266.0	0.9934258070718095	0.4669101319640027	1768430	1756804	3762617	0.9672897196261683	0.42505133470225875	214	207	487
gsa_pooled	494.fasta	denovo329.0	0.39050719867285943	0.4577123740114012	2968186	1159098	2532372	0.31624863685932386	0.32044198895027626	917	290	905
gsa_pooled	619.fasta	denovo9305.0	0.9994469283413339	0.4520824461126845	1894872	1893824	4189112	0.9950738916256158	0.3333333333333333	203	202	606
gsa_pooled	281.fasta	4340358.0	0.34736181653119097	0.45127452612604607	7132275	2477480	5489962	0.0625	0.31333333333333335	752	47	150
gsa_pooled	224.fasta	denovo10990.0	0.4622138236917514	0.45019341701116233	2288231	1057652	2349328	0.22767857142857142	0.3591549295774648	224	51	142
gsa_pooled	154.fasta	denovo3940.1	0.9636353750146393	0.4449098438343657	1195420	1151949	2589174	0.9622926093514329	0.23788217747949292	663	638	2682
gsa_pooled	621.fasta	denovo5712.0	0.5100438933465169	0.43606515352780145	3742025	1908597	4376862	0.31634819532908703	0.40161725067385445	471	149	371
gsa_pooled	200.fasta	268084.1	0.5769815436782478	0.43606138412850065	4746287	2738520	6280125	0.8823529411764706	0.3384700055035773	697	615	1817
gsa_pooled	522.fasta	denovo9737.0	0.990151281049197	0.43140018066847335	1760432	1743094	4040550	0.9853556485355649	0.29474342928660824	478	471	1598
gsa_pooled	449.fasta	575041.0	0.4019700538753164	0.42507484075159435	2511911	1009713	2375377	0.5077777777777778	0.23617571059431525	900	457	1935
gsa_pooled	345.fasta	328617.0	0.28793166387662544	0.4236159794023483	5078778	1462341	3452044	0.29813218390804597	0.2866022099447514	1392	415	1448
gsa_pooled	613.fasta	denovo9305.0	0.5368001570165879	0.4230679437551443	3301562	1772279	4189112	0.5482866043613707	0.29042904290429045	321	176	606
gsa_pooled	410.fasta	3141094.0	0.4344642430177611	0.41783338581421037	5763266	2503933	5992659	0.10835509138381201	0.3204633204633205	766	83	259
gsa_pooled	086.fasta	denovo902.1	0.3647713534369353	0.4140380055569418	4580738	1670922	4035673	0.3993115318416523	0.24489795918367346	1743	696	2842
gsa_pooled	464.fasta	299171.0	0.6514303960519526	0.4130188053347788	1932297	1258757	3047699	0.07225433526011561	0.21929824561403508	346	25	114
gsa_pooled	617.fasta	denovo10718.0	0.5186315889590353	0.4052116355144314	2565428	1330512	3283499	0.22520661157024793	0.4052044609665427	484	109	269
gsa_pooled	006.fasta	denovo1685.1	0.6789293331461558	0.4002659402088234	1182478	802819	2005714	0.8695652173913043	0.3009575923392613	253	220	731
gsa_pooled	124.fasta	146564.1	1.0	0.3963359209879868	1506931	1506931	3802156	1.0	0.4444444444444444	12	12	27
gsa_pooled	505.fasta	denovo5985.0	0.512462303692902	0.3860580641515571	5239240	2684913	6954687	0.39295977011494254	0.29251336898395724	1392	547	1870
gsa_pooled	241.fasta	4340358.0	0.3973295146786195	0.38067130519300496	5259793	2089871	5489962	0.057692307692307696	0.24	624	36	150
gsa_pooled	520.fasta	299171.0	0.5750287532806634	0.37878609403356434	2007597	1154426	3047699	0.06744186046511629	0.2543859649122807	430	29	114
gsa_pooled	231.fasta	denovo3940.0	0.4966548566829034	0.37737371766995614	2072258	1029197	2727262	0.56875	0.23273657289002558	800	455	1955
gsa_pooled	620.fasta	322900.0	0.6605579191894371	0.3722833368546355	1749895	1155907	3104912	0.4914965986394558	0.26248864668483196	588	289	1101
gsa_pooled	766.fasta	denovo2465.0	0.49552014900130736	0.3711067852273936	2323738	1151459	3102770	0.038922155688622756	0.26804123711340205	668	26	97
gsa_pooled	354.fasta	293580.0	0.799795033086254	0.37014508341344027	2150591	1720032	4646913	0.2926829268292683	0.26666666666666666	82	24	90
gsa_pooled	312.fasta	denovo9575.0	0.3987627027512059	0.36493899373529565	2830686	1128772	3093043	0.40633245382585753	0.22254335260115607	379	154	692
gsa_pooled	462.fasta	denovo6968.0	0.39078103112295404	0.3561126132034751	4015525	1569191	4406446	0.2252851711026616	0.2788235294117647	1052	237	850
gsa_pooled	292.fasta	265912.0	0.5702398642324022	0.3529415213493523	4011561	2287552	6481391	0.7164351851851852	0.27560106856634015	864	619	2246
gsa_pooled	226.fasta	263992.0	0.448950654457583	0.34817773242239225	4594721	2062803	5924569	0.18902439024390244	0.31	164	31	100
gsa_pooled	530.fasta	denovo2950.0	0.8465382900407434	0.34610181124695877	1011451	856232	2473931	0.573170731707317	0.2611111111111111	82	47	180
gsa_pooled	749.fasta	322900.0	0.5563341133548072	0.34004731857134757	1897811	1055817	3104912	0.4117647058823529	0.2670299727520436	714	294	1101
gsa_pooled	301.fasta	denovo274.0	0.564556990829585	0.33699261131896197	3691436	2084026	6184189	0.3509036144578313	0.28518971848225216	664	233	817
gsa_pooled	228.fasta	denovo12746.0	0.442916721602041	0.3368983158081985	4224661	1871173	5554118	0.40858318636096413	0.23013245033112584	1701	695	3020
gsa_pooled	233.fasta	272953.0	0.5577001873304631	0.33105075677404927	2120851	1182799	3572863	0.30851063829787234	0.20069204152249134	188	58	289
gsa_pooled	309.fasta	180731.0	0.8692223895053747	0.3272933039759158	2003921	1741853	5321994	0.06862745098039216	0.13725490196078433	102	7	51
gsa_pooled	369.fasta	293580.0	0.8457276637216891	0.32642423045148466	1793562	1516865	4646913	0.7	0.3888888888888889	50	35	90
gsa_pooled	600.fasta	839152.0	0.5392234499121156	0.3225637162609638	1932084	1041825	3229827	0.5449438202247191	0.3415492957746479	178	97	284
gsa_pooled	425.fasta	denovo420.0	0.40821329223060904	0.318702105264829	1967104	802998	2519588	0.024193548387096774	0.1875	124	3	16
gsa_pooled	031.fasta	denovo8701.0	0.49998481119599036	0.3134090967702082	4180711	2090292	6669532	0.3230769230769231	0.22826086956521738	65	21	92
gsa_pooled	441.fasta	denovo8991.0	0.3993019630086071	0.3074294118733751	3459129	1381237	4492859	0.369727047146402	0.2302936630602782	806	298	1294
gsa_pooled	438.fasta	denovo5985.0	0.4794361443637824	0.3050784312795098	4425459	2121725	6954687	0.36945392491467577	0.23155080213903742	1172	433	1870
gsa_pooled	752.fasta	denovo3874.0	0.5023494863860253	0.30035902920473695	1747616	877914	2922882	0.8113207547169812	0.36134453781512604	53	43	119
gsa_pooled	171.fasta	178480.0	0.699674724094794	0.29970342740236455	1743443	1219843	4070167	0.7142857142857143	0.29411764705882354	21	15	51
gsa_pooled	428.fasta	182712.0	0.41877754766077213	0.29338851129812177	2165565	906890	3091089	0.032679738562091505	0.125	306	10	80
gsa_pooled	253.fasta	denovo6615.1	0.516971654682613	0.2926439587448987	3374067	1744297	5960475	0.9475890985324947	0.2377695949500263	477	452	1901
gsa_pooled	319.fasta	denovo4995.0	0.47463658644543877	0.2922275118545429	2220817	1054081	3607056	0.5672913117546848	0.24359912216532553	587	333	1367
gsa_pooled	678.fasta	denovo11146.0	0.334374246543023	0.2908519058079516	3865516	1292529	4443942	0.33123312331233123	0.23115577889447236	1111	368	1592
gsa_pooled	286.fasta	137043.0	0.3863624899216473	0.29043847510918985	2418550	934437	3217332	0.021505376344086023	0.16	186	4	25
gsa_pooled	598.fasta	191616.0	0.5105114958629011	0.2889105547141323	1813348	925735	3204227	0.4079601990049751	0.236084452975048	603	246	1042
gsa_pooled	400.fasta	denovo12326.0	0.3673771745608672	0.28066874542226905	1954705	718114	2558582	0.46826923076923077	0.12551546391752577	1040	487	3880
gsa_pooled	584.fasta	denovo11841.0	0.4383308524362409	0.276692820892912	2519250	1104265	3990942	0.45918367346938777	0.18088432335864224	882	405	2239
gsa_pooled	114.fasta	317389.0	0.5822085078319323	0.27644506649117956	3584556	2086959	7549272	0.224	0.35443037974683544	125	28	79
gsa_pooled	458.fasta	denovo1779.0	0.9526367116235562	0.27382132821581445	1507370	1435976	5244208	0.9526558891454965	0.1371343085106383	866	825	6016
